파일명,도감번호,이름,학명,과,개화기_초안,희귀도_초안,상태
1571_인디언천인국.png,1571,인디언천인국,Gaillardia pulchella,Asteraceae,,귀함,미납품
1572_인삼.png,1572,인삼,Panax ginseng,Araliaceae,,보통,미납품
1573_일본매자나무.png,1573,일본매자나무,Berberis thunbergii,Berberidaceae,4~5월,보통,미납품
1574_일본목련.png,1574,일본목련,Magnolia obovata,Magnoliaceae,4~6월,흔함,미납품
1575_일월비비추.png,1575,일월비비추,Hosta nakaiana,,,,미납품
1576_잇꽃.png,1576,잇꽃,Carthamus tinctorius,Asteraceae,,보통,미납품
1577_잎꽃돌나물.png,1577,잎꽃돌나물,Sedum kiangnanense,Crassulaceae,,귀함,미납품
1578_잎새바위솔.png,1578,잎새바위솔,Orostachys spinosa,Crassulaceae,,보통,미납품
1579_자귀풀.png,1579,자귀풀,Aeschynomene indica,Fabaceae,7~10월,흔함,미납품
1580_자금우.png,1580,자금우,Ardisia japonica,Myrsinaceae,,흔함,미납품
1581_자란초.png,1581,자란초,Ajuga spectabilis,Lamiaceae,5~7월,보통,미납품
1582_자리공.png,1582,자리공,Phytolacca acinosa,Phytolaccaceae,5~7월,흔함,미납품
1583_자병취.png,1583,자병취,Saussurea chabyoungsanica,Asteraceae,,보통,미납품
1584_자주개자리.png,1584,자주개자리,Medicago sativa,Fabaceae,5~8월,흔함,미납품
1585_자주개황기.png,1585,자주개황기,Astragalus laxmannii,Fabaceae,,귀함,미납품
1586_자주괴불주머니.png,1586,자주괴불주머니,Corydalis incisa,Fumariaceae,4~5월,흔함,미납품
1587_자주꿩의다리.png,1587,자주꿩의다리,Thalictrum uchiyamae,Ranunculaceae,6~9월,보통,미납품
1588_자주꿩의비름.png,1588,자주꿩의비름,Hylotelephium telephium,Crassulaceae,,보통,미납품
1589_자주달개비.png,1589,자주달개비,Tradescantia ohiensis,Commelinaceae,,보통,미납품
1590_자주땅귀개.png,1590,자주땅귀개,Utricularia uliginosa,Lentibulariaceae,,귀함,미납품
1591_자주방가지똥.png,1591,자주방가지똥,Lactuca sibirica,Asteraceae,,귀함,미납품
1592_자주방아풀.png,1592,자주방아풀,Isodon serra,Lamiaceae,9월,보통,미납품
1593_자주비수리.png,1593,자주비수리,Lespedeza lichiyuniae,Fabaceae,,보통,미납품
1594_자주솜대.png,1594,자주솜대,Maianthemum bicolor,Liliaceae,,보통,미납품
1595_자주쓴풀.png,1595,자주쓴풀,Swertia pseudochinensis,Gentianaceae,9~10월,흔함,미납품
1596_자주알록제비꽃.png,1596,자주알록제비꽃,Viola tenuicornis,Violaceae,4~6월,보통,미납품
1597_자주잎제비꽃.png,1597,자주잎제비꽃,Viola violacea,Violaceae,4월,보통,미납품
1598_자주천인국.png,1598,자주천인국,Echinacea purpurea,Asteraceae,,귀함,미납품
1599_자주풀솜나물.png,1599,자주풀솜나물,Gamochaeta purpurea,Asteraceae,,보통,미납품
1600_작살나무.png,1600,작살나무,Callicarpa japonica,Verbenaceae,5~10월,흔함,미납품
1601_잔개자리.png,1601,잔개자리,Medicago lupulina,Fabaceae,5~7월,흔함,미납품
1602_잔나비나물.png,1602,잔나비나물,Vicia bifolia,Fabaceae,,귀함,미납품
1603_잔잎바디.png,1603,잔잎바디,Angelica czernaevia,Apiaceae,9~10월,보통,미납품
1604_잔잎양지꽃.png,1604,잔잎양지꽃,Potentilla heynei,Rosaceae,4~5월,보통,미납품
1605_잔털제비꽃.png,1605,잔털제비꽃,Viola keiskei,Violaceae,4~5월,흔함,미납품
1606_잠자리난초.png,1606,잠자리난초,Habenaria linearifolia,Orchidaceae,,보통,미납품
1607_장구밥나무.png,1607,장구밥나무,Grewia biloba,Tiliaceae,6~10월,흔함,미납품
1608_장구채.png,1608,장구채,Silene firma,Caryophyllaceae,8~10월,흔함,미납품
1609_장대나물.png,1609,장대나물,Turritis glabra,Brassicaceae,5~6월,흔함,미납품
1610_장대여뀌.png,1610,장대여뀌,Persicaria posumbu,Polygonaceae,9월,흔함,미납품
1611_장딸기.png,1611,장딸기,Rubus hirsutus,Rosaceae,4~5월,흔함,미납품
1612_장백제비꽃.png,1612,장백제비꽃,Viola biflora,Violaceae,,귀함,미납품
1613_장백패랭이꽃.png,1613,장백패랭이꽃,Dianthus repens,Caryophyllaceae,,귀함,미납품
1614_장수만리화.png,1614,장수만리화,Forsythia nakaii,Oleaceae,,귀함,미납품
1615_장흥곡정초.png,1615,장흥곡정초,Eriocaulon buergerianum,Eriocaulaceae,,귀함,미납품
1616_재쑥.png,1616,재쑥,Descurainia sophia,Brassicaceae,4~5월,흔함,미납품
1617_전동싸리.png,1617,전동싸리,Melilotus suaveolens,Fabaceae,5~9월,흔함,미납품
1618_전주물꼬리풀.png,1618,전주물꼬리풀,Pogostemon yatabeanus,Lamiaceae,,귀함,미납품
1619_전호.png,1619,전호,Anthriscus sylvestris,Apiaceae,4~6월,흔함,미납품
1620_전호아재비.png,1620,전호아재비,Chaerophyllum tainturieri,Apiaceae,,귀함,미납품
1621_절국대.png,1621,절국대,Siphonostegia chinensis,Scrophulariaceae,7~9월,보통,미납품
1622_절굿대.png,1622,절굿대,Echinops setifer,Asteraceae,7~9월,보통,미납품
1623_점박이천남성.png,1623,점박이천남성,Arisaema serratum,Araceae,4~7월,흔함,미납품
1624_점현호색.png,1624,점현호색,Corydalis maculata,Fumariaceae,4월,보통,미납품
1625_젓가락나물.png,1625,젓가락나물,Ranunculus chinensis,Ranunculaceae,5~7월,흔함,미납품
1626_정금나무.png,1626,정금나무,Vaccinium oldhamii,Ericaceae,4~9월,흔함,미납품
1627_정향풀.png,1627,정향풀,Amsonia elliptica,Apocynaceae,,귀함,미납품
1628_제비고깔.png,1628,제비고깔,Delphinium grandiflorum,Ranunculaceae,,보통,미납품
1629_제비붓꽃.png,1629,제비붓꽃,Iris laevigata,Iridaceae,,보통,미납품
1630_제비쑥.png,1630,제비쑥,Artemisia japonica,Asteraceae,6~9월,흔함,미납품
1631_제주무엽란.png,1631,제주무엽란,Lecanorchis kiusiana,Orchidaceae,,귀함,미납품
1632_제주산딸기.png,1632,제주산딸기,Rubus nishimuranus,Rosaceae,,귀함,미납품
1633_제주산버들.png,1633,제주산버들,Salix blinii,Salicaceae,,보통,미납품
1634_제주진득찰.png,1634,제주진득찰,Sigesbeckia orientalis,Asteraceae,,보통,미납품
1635_제주큰옥매듭풀.png,1635,제주큰옥매듭풀,Polygonum fusco-ochreatum,Polygonaceae,,보통,미납품
1636_제주피막이.png,1636,제주피막이,Hydrocotyle yabei,Apiaceae,,보통,미납품
1637_제충국.png,1637,제충국,Tanacetum cinerariifolium,Asteraceae,,보통,미납품
1638_조개나물.png,1638,조개나물,Ajuga multiflora,Lamiaceae,4~5월,흔함,미납품
1639_조록나무.png,1639,조록나무,Distylium racemosum,Hamamelidaceae,,흔함,미납품
1640_조록싸리.png,1640,조록싸리,Lespedeza maximowiczii,Fabaceae,5~9월,흔함,미납품
1641_조름나물.png,1641,조름나물,Menyanthes trifoliata,Menyanthaceae,,보통,미납품
1642_조밥나물.png,1642,조밥나물,Hieracium umbellatum,Asteraceae,7~9월,흔함,미납품
1643_조선현호색.png,1643,조선현호색,Corydalis turtschaninovii,Fumariaceae,3~4월,흔함,미납품
1644_족제비싸리.png,1644,족제비싸리,Amorpha fruticosa,Fabaceae,5~9월,흔함,미납품
1645_졸방제비꽃.png,1645,졸방제비꽃,Viola acuminata,Violaceae,4~5월,흔함,미납품
1646_좀가지풀.png,1646,좀가지풀,Lysimachia japonica,Primulaceae,5~6월,흔함,미납품
1647_좀갈매나무.png,1647,좀갈매나무,Rhamnus taquetii,Rhamnaceae,,보통,미납품
1648_좀개갓냉이.png,1648,좀개갓냉이,Rorippa cantoniensis,Brassicaceae,4~6월,보통,미납품
1649_좀개미취.png,1649,좀개미취,Aster maackii,Asteraceae,5~6월,보통,미납품
1650_좀개불알풀.png,1650,좀개불알풀,Veronica serpyllifolia,Scrophulariaceae,,귀함,미납품
1651_좀개수염.png,1651,좀개수염,Eriocaulon decemflorum,Eriocaulaceae,,보통,미납품
1652_좀개자리.png,1652,좀개자리,Medicago minima,Fabaceae,,보통,미납품
1653_좀골담초.png,1653,좀골담초,Caragana microphylla,Fabaceae,,귀함,미납품
1654_좀다닥냉이.png,1654,좀다닥냉이,Lepidium ruderale,Brassicaceae,,보통,미납품
1655_좀담배풀.png,1655,좀담배풀,Carpesium cernuum,Asteraceae,8~9월,흔함,미납품
1656_좀댕강나무.png,1656,좀댕강나무,Diabelia serrata,Caprifoliaceae,,귀함,미납품
1657_좀딱취.png,1657,좀딱취,Ainsliaea apiculata,Asteraceae,,흔함,미납품
1658_좀딸기.png,1658,좀딸기,Potentilla centigrana,Rosaceae,5~7월,보통,미납품
1659_좀땅비싸리.png,1659,좀땅비싸리,Indigofera koreana,Fabaceae,4~6월,흔함,미납품
1660_좀맥문동.png,1660,좀맥문동,Liriope minor,Liliaceae,,귀함,미납품
1661_좀머귀나무.png,1661,좀머귀나무,Zanthoxylum fauriei,Rutaceae,,귀함,미납품
1662_좀민들레.png,1662,좀민들레,Taraxacum hallaisanense,Asteraceae,,보통,미납품
1663_좀부추.png,1663,좀부추,Allium minus,Liliaceae,,귀함,미납품
1664_좀비비추.png,1664,좀비비추,Hosta minor,Liliaceae,5~10월,흔함,미납품
1665_좀사위질빵.png,1665,좀사위질빵,Clematis brevicaudata,Ranunculaceae,,보통,미납품
1666_좀사철나무.png,1666,좀사철나무,Euonymus fortunei,Celastraceae,,흔함,미납품
1667_좀소리쟁이.png,1667,좀소리쟁이,Rumex dentatus,Polygonaceae,6~7월,보통,미납품
1668_좀쉬땅나무.png,1668,좀쉬땅나무,Sorbaria kirilowii,Rosaceae,,귀함,미납품
1669_좀싸리.png,1669,좀싸리,Lespedeza virgata,Fabaceae,7~9월,흔함,미납품
1670_좀씀바귀.png,1670,좀씀바귀,Ixeris stolonifera,Asteraceae,4~5월,흔함,미납품
1671_좀아마냉이.png,1671,좀아마냉이,Camelina microcarpa,Brassicaceae,,보통,미납품
1672_좀양귀비.png,1672,좀양귀비,Papaver dubium,Papaveraceae,,보통,미납품
1673_좀양지꽃.png,1673,좀양지꽃,Potentilla matsumurae,Rosaceae,,보통,미납품
1674_좀어리연꽃.png,1674,좀어리연꽃,Nymphoides coreana,Menyanthaceae,,보통,미납품
1675_좀작살나무.png,1675,좀작살나무,Callicarpa dichotoma,Verbenaceae,6~10월,흔함,미납품
1676_좀전동싸리.png,1676,좀전동싸리,Melilotus indicus,Fabaceae,,귀함,미납품
1677_좀쥐손이.png,1677,좀쥐손이,Geranium tripartitum,Geraniaceae,,보통,미납품
1678_좀짚신나물.png,1678,좀짚신나물,Agrimonia nipponica,Rosaceae,8~9월,보통,미납품
1679_좀쪽동백나무.png,1679,좀쪽동백나무,Styrax shiraianus,Styracaceae,,귀함,미납품
1680_좀참꽃.png,1680,좀참꽃,Rhododendron redowskianum,Ericaceae,,귀함,미납품
1681_좀향유.png,1681,좀향유,Elsholtzia minima,Lamiaceae,,보통,미납품
1682_좀현호색.png,1682,좀현호색,Corydalis decumbens,Fumariaceae,,보통,미납품
1683_좀회양목.png,1683,좀회양목,Buxus microphylla,Buxaceae,,보통,미납품
1684_좁쌀냉이.png,1684,좁쌀냉이,Cardamine fallax,Brassicaceae,4~5월,흔함,미납품
1685_좁은잎가막사리.png,1685,좁은잎가막사리,Bidens cernua,Asteraceae,,귀함,미납품
1686_좁은잎덩굴용담.png,1686,좁은잎덩굴용담,Pterygocalyx volubilis,Gentianaceae,,귀함,미납품
1687_좁은잎미꾸리낚시.png,1687,좁은잎미꾸리낚시,Persicaria praetermissa,Polygonaceae,,보통,미납품
1688_좁은잎벌노랑이.png,1688,좁은잎벌노랑이,Lotus tenuis,Fabaceae,,귀함,미납품
1689_좁은잎사위질빵.png,1689,좁은잎사위질빵,Clematis hexapetala,Ranunculaceae,,귀함,미납품
1690_좁은잎해란초.png,1690,좁은잎해란초,Linaria vulgaris,Scrophulariaceae,,귀함,미납품
1691_종둥굴레.png,1691,종둥굴레,Polygonatum acuminatifolium,Liliaceae,,귀함,미납품
1692_종려나무.png,1692,종려나무,Trachycarpus fortunei,Arecaceae,,귀함,미납품
1693_종지나물.png,1693,종지나물,Viola sororia,Violaceae,4~5월,보통,미납품
1694_주걱개망초.png,1694,주걱개망초,Erigeron strigosus,Asteraceae,5월,흔함,미납품
1695_주걱끈끈이주걱.png,1695,주걱끈끈이주걱,Drosera spatulata,Droseraceae,,귀함,미납품
1696_주걱노루발.png,1696,주걱노루발,Pyrola minor,Pyrolaceae,,귀함,미납품
1697_주걱댕강나무.png,1697,주걱댕강나무,Diabelia spathulata,Caprifoliaceae,,보통,미납품
1698_주걱비름.png,1698,주걱비름,Sedum tosaense,Crassulaceae,,귀함,미납품
1699_주걱비비추.png,1699,주걱비비추,Hosta clausa,Liliaceae,,보통,미납품
1700_주름구슬냉이.png,1700,주름구슬냉이,Rapistrum rugosum,Brassicaceae,,귀함,미납품
1701_주름잎.png,1701,주름잎,Mazus pumilus,Scrophulariaceae,4~6월,흔함,미납품
1702_주름전동싸리.png,1702,주름전동싸리,Melilotus officinalis,Fabaceae,,귀함,미납품
1703_주름제비란.png,1703,주름제비란,Galearis camtschatica,Orchidaceae,,보통,미납품
1704_주엽나무.png,1704,주엽나무,Gleditsia japonica,Fabaceae,7월,보통,미납품
1705_주홍서나물.png,1705,주홍서나물,Crassocephalum crepidioides,Asteraceae,7~11월,흔함,미납품
1706_죽대.png,1706,죽대,Polygonatum lasianthum,Liliaceae,5~6월,흔함,미납품
1707_죽대아재비.png,1707,죽대아재비,Streptopus amplexifolius,Liliaceae,,귀함,미납품
1708_죽백란.png,1708,죽백란,Cymbidium lancifolium,Orchidaceae,,귀함,미납품
1709_죽절초.png,1709,죽절초,Sarcandra glabra,Chloranthaceae,,보통,미납품
1710_줄꽃주머니.png,1710,줄꽃주머니,Adlumia asiatica,Papaveraceae,,귀함,미납품
1711_줄딸기.png,1711,줄딸기,Rubus pungens,Rosaceae,4~5월,보통,미납품
1712_줄바꽃.png,1712,줄바꽃,Aconitum alboviolaceum,Ranunculaceae,,보통,미납품
1713_줄바늘꽃.png,1713,줄바늘꽃,Epilobium ciliatum,Onagraceae,,귀함,미납품
1714_줄현호색.png,1714,줄현호색,Corydalis bungeana,Fumariaceae,,귀함,미납품
1715_중국단풍.png,1715,중국단풍,Acer buergerianum,Aceraceae,4~7월,흔함,미납품
1716_중국할미꽃.png,1716,중국할미꽃,Pulsatilla chinensis,Ranunculaceae,,귀함,미납품
1717_중대가리풀.png,1717,중대가리풀,Centipeda minima,Asteraceae,7~10월,흔함,미납품
1718_중의무릇.png,1718,중의무릇,Gagea nakaiana,Liliaceae,3~4월,보통,미납품
1719_쥐깨풀.png,1719,쥐깨풀,Mosla dianthera,Lamiaceae,9월,흔함,미납품
1720_쥐꼬리풀.png,1720,쥐꼬리풀,Aletris spicata,Liliaceae,5~6월,보통,미납품
1721_쥐다래.png,1721,쥐다래,Actinidia kolomikta,Actinidiaceae,5~9월,흔함,미납품
1722_쥐손이풀.png,1722,쥐손이풀,Geranium sibiricum,Geraniaceae,7~9월,흔함,미납품
1723_쥐오줌풀.png,1723,쥐오줌풀,Valeriana fauriei,Valerianaceae,5월,흔함,미납품
1724_쥐털이슬.png,1724,쥐털이슬,Circaea alpina,Onagraceae,7~9월,보통,미납품
1725_지네발란.png,1725,지네발란,Pelatantheria scolopendrifolia,Orchidaceae,,귀함,미납품
1726_지느러미엉겅퀴.png,1726,지느러미엉겅퀴,Carduus crispus,Asteraceae,5~6월,흔함,미납품
1727_지리바꽃.png,1727,지리바꽃,Aconitum chiisanense,Ranunculaceae,,보통,미납품
1728_지면패랭이꽃.png,1728,지면패랭이꽃,Dianthus deltoides,Caryophyllaceae,,귀함,미납품
1729_지모.png,1729,지모,Anemarrhena asphodeloides,Liliaceae,,귀함,미납품
1730_지채.png,1730,지채,Triglochin maritima,Juncaginaceae,,보통,미납품
1731_진득찰.png,1731,진득찰,Sigesbeckia glabrescens,Asteraceae,9~10월,흔함,미납품
1732_진땅고추풀.png,1732,진땅고추풀,Deinostema violacea,Scrophulariaceae,,보통,미납품
1733_진범.png,1733,진범,Aconitum pseudolaeve,Ranunculaceae,8~9월,흔함,미납품
1734_진주고추나물.png,1734,진주고추나물,Hypericum oliganthum,Clusiaceae,,보통,미납품
1735_진퍼리까치수염.png,1735,진퍼리까치수염,Lysimachia fortunei,Primulaceae,,보통,미납품
1736_진퍼리꽃나무.png,1736,진퍼리꽃나무,Chamaedaphne calyculata,Ericaceae,,귀함,미납품
1737_진퍼리버들.png,1737,진퍼리버들,Salix myrtilloides,Salicaceae,,귀함,미납품
1738_진퍼리잔대.png,1738,진퍼리잔대,Adenophora palustris,Campanulaceae,,귀함,미납품
1739_진홍토끼풀.png,1739,진홍토끼풀,Trifolium incarnatum,Fabaceae,,귀함,미납품
1740_진황정.png,1740,진황정,Polygonatum falcatum,Liliaceae,5~6월,보통,미납품
1741_진흙풀.png,1741,진흙풀,Microcarpaea minima,Scrophulariaceae,,귀함,미납품
1742_짝자래나무.png,1742,짝자래나무,Rhamnus yoshinoi,Rhamnaceae,5~8월,흔함,미납품
1743_쪽동백나무.png,1743,쪽동백나무,Styrax obassia,Styracaceae,5~7월,흔함,미납품
1744_차나무.png,1744,차나무,Camellia sinensis,Theaceae,7~11월,흔함,미납품
1745_차풀.png,1745,차풀,Chamaecrista nomame,Fabaceae,8~10월,흔함,미납품
1746_찰피나무.png,1746,찰피나무,Tilia mandshurica,Tiliaceae,5~9월,흔함,미납품
1747_참갈매나무.png,1747,참갈매나무,Rhamnus ussuriensis,Rhamnaceae,5~6월,보통,미납품
1748_참개연꽃.png,1748,참개연꽃,Nuphar subintegerrima,Nymphaeaceae,,귀함,미납품
1749_참골무꽃.png,1749,참골무꽃,Scutellaria strigillosa,Lamiaceae,6~9월,흔함,미납품
1750_참깨.png,1750,참깨,Sesamum indicum,Pedaliaceae,,보통,미납품
1751_참꽃나무.png,1751,참꽃나무,Rhododendron weyrichii,Ericaceae,4~7월,보통,미납품
1752_참꽃받이.png,1752,참꽃받이,Bothriospermum secundum,Boraginaceae,,보통,미납품
1753_참당귀.png,1753,참당귀,Angelica gigas,Apiaceae,5~10월,흔함,미납품
1754_참닻꽃.png,1754,참닻꽃,Halenia coreana,Gentianaceae,,귀함,미납품
1755_참돌매화나무.png,1755,참돌매화나무,Diapensia lapponica,Diapensiaceae,,귀함,미납품
1756_참두메부추.png,1756,참두메부추,Allium alatoscapum,,,,미납품
1757_참마.png,1757,참마,Dioscorea japonica,Dioscoreaceae,6~10월,흔함,미납품
1758_참바위취.png,1758,참바위취,Micranthes oblongifolia,Saxifragaceae,6~8월,보통,미납품
1759_참반디.png,1759,참반디,Sanicula chinensis,Apiaceae,6~9월,흔함,미납품
1760_참배암차즈기.png,1760,참배암차즈기,Salvia chanryoenica,Lamiaceae,7~9월,보통,미납품
1761_참빗살나무.png,1761,참빗살나무,Euonymus hamiltonianus,Celastraceae,5~9월,흔함,미납품
1762_참소리쟁이.png,1762,참소리쟁이,Rumex japonicus,Polygonaceae,5~7월,흔함,미납품
1763_참시호.png,1763,참시호,Bupleurum scorzonerifolium,Apiaceae,,보통,미납품
1764_참식나무.png,1764,참식나무,Neolitsea sericea,Lauraceae,3~7월,흔함,미납품
1765_참싸리.png,1765,참싸리,Lespedeza cyrtobotrya,Fabaceae,7~9월,흔함,미납품
1766_참오동나무.png,1766,참오동나무,Paulownia tomentosa,Scrophulariaceae,4~9월,흔함,미납품
1767_참외.png,1767,참외,Cucumis melo,Cucurbitaceae,,보통,미납품
1768_참으아리.png,1768,참으아리,Clematis terniflora,Ranunculaceae,4~9월,흔함,미납품
1769_참제비고깔.png,1769,참제비고깔,Delphinium ajacis,Ranunculaceae,,귀함,미납품
1770_참조팝나무.png,1770,참조팝나무,Spiraea fritschiana,Rosaceae,5~9월,흔함,미납품
1771_참죽나무.png,1771,참죽나무,Toona sinensis,Meliaceae,2~7월,보통,미납품
1772_참줄바꽃.png,1772,참줄바꽃,Aconitum neotortuosum,Ranunculaceae,,귀함,미납품
1773_참통발.png,1773,참통발,Utricularia tenuicaulis,Lentibulariaceae,,보통,미납품
1774_참회나무.png,1774,참회나무,Euonymus oxyphyllus,Celastraceae,4~9월,흔함,미납품
1775_창골무꽃.png,1775,창골무꽃,Scutellaria barbata,Lamiaceae,,귀함,미납품
1776_창원제비꽃.png,1776,창원제비꽃,Viola palmata,Violaceae,,귀함,미납품
1777_창포.png,1777,창포,Acorus calamus,Araceae,4~6월,보통,미납품
1778_채고추나물.png,1778,채고추나물,Hypericum attenuatum,Clusiaceae,,보통,미납품
1779_채진목.png,1779,채진목,Amelanchier asiatica,Rosaceae,,보통,미납품
1780_처녀바디.png,1780,처녀바디,Angelica cartilaginomarginata,Apiaceae,8~9월,흔함,미납품
1781_처진물봉선.png,1781,처진물봉선,Impatiens furcillata,Balsaminaceae,8월,보통,미납품
1782_천마.png,1782,천마,Gastrodia elata,Orchidaceae,4~7월,보통,미납품
1783_천문동.png,1783,천문동,Asparagus cochinchinensis,Liliaceae,5~7월,흔함,미납품
1784_천수국아재비.png,1784,천수국아재비,Dyssodia papposa,Asteraceae,,귀함,미납품
1785_천일담배풀.png,1785,천일담배풀,Carpesium glossophyllum,Asteraceae,6~9월,보통,미납품
1786_천지괭이눈.png,1786,천지괭이눈,Chrysosplenium macrospermum,Saxifragaceae,,귀함,미납품
1787_청가시덩굴.png,1787,청가시덩굴,Smilax sieboldii,Liliaceae,5~6월,흔함,미납품
1788_청괴불나무.png,1788,청괴불나무,Lonicera subsessilis,Caprifoliaceae,5~9월,흔함,미납품
1789_청닭의난초.png,1789,청닭의난초,Epipactis papillosa,Orchidaceae,,보통,미납품
1790_청미래덩굴.png,1790,청미래덩굴,Smilax china,Liliaceae,4~6월,흔함,미납품
1791_청비수리.png,1791,청비수리,Lespedeza inschanica,Fabaceae,,보통,미납품
1792_청시닥나무.png,1792,청시닥나무,Acer barbinerve,Aceraceae,4~7월,흔함,미납품
1793_초령목.png,1793,초령목,Magnolia compressa,Magnoliaceae,,보통,미납품
1794_초록별꽃.png,1794,초록별꽃,Stellaria neglecta,Caryophyllaceae,,귀함,미납품
1795_초석잠풀.png,1795,초석잠풀,Stachys affinis,Lamiaceae,,귀함,미납품
1796_초종용.png,1796,초종용,Orobanche coerulescens,Orobanchaceae,,귀함,미납품
1797_초피나무.png,1797,초피나무,Zanthoxylum piperitum,Rutaceae,4~9월,흔함,미납품
1798_추분취.png,1798,추분취,Rhynchospermum verticillatum,Asteraceae,,보통,미납품
1799_층꽃나무.png,1799,층꽃나무,Caryopteris incana,Verbenaceae,9~10월,흔함,미납품
1800_층층갈고리둥굴레.png,1800,층층갈고리둥굴레,Polygonatum sibiricum,Liliaceae,,귀함,미납품
1801_층층나무.png,1801,층층나무,Cornus controversa,Cornaceae,4~9월,흔함,미납품
1802_층층둥굴레.png,1802,층층둥굴레,Polygonatum stenophyllum,Liliaceae,,보통,미납품
1803_층층잔대.png,1803,층층잔대,Adenophora triphylla,Campanulaceae,8~9월,흔함,미납품
1804_층층장구채.png,1804,층층장구채,Silene macrostyla,Caryophyllaceae,,귀함,미납품
1805_치자풀.png,1805,치자풀,Monochasma sheareri,Scrophulariaceae,,귀함,미납품
1806_칠보치마.png,1806,칠보치마,Metanarthecium luteoviride,Liliaceae,,귀함,미납품
1807_칠엽수.png,1807,칠엽수,Aesculus turbinata,Hippocastanaceae,4~5월,보통,미납품
1808_카나다엉겅퀴.png,1808,카나다엉겅퀴,Cirsium arvense,Asteraceae,,흔함,미납품
1809_카네이션.png,1809,카네이션,Dianthus caryophyllus,Caryophyllaceae,,귀함,미납품
1810_카밀레.png,1810,카밀레,Matricaria chamomilla,Asteraceae,,귀함,미납품
1811_캐나다딱총나무.png,1811,캐나다딱총나무,Sambucus canadensis,Caprifoliaceae,,귀함,미납품
1812_컴프리.png,1812,컴프리,Symphytum officinale,Boraginaceae,5~9월,보통,미납품
1813_콩다닥냉이.png,1813,콩다닥냉이,Lepidium virginicum,Brassicaceae,5~6월,흔함,미납품
1814_콩팥노루발.png,1814,콩팥노루발,Pyrola renifolia,Pyrolaceae,,귀함,미납품
1815_큰각시취.png,1815,큰각시취,Saussurea japonica,Asteraceae,,보통,미납품
1816_큰개구리발톱.png,1816,큰개구리발톱,Semiaquilegia quelpaertensis,Ranunculaceae,,귀함,미납품
1817_큰개미자리.png,1817,큰개미자리,Sagina maxima,Caryophyllaceae,4~7월,보통,미납품
1818_큰개별꽃.png,1818,큰개별꽃,Pseudostellaria palibiniana,Caryophyllaceae,4~5월,흔함,미납품
1819_큰개수염.png,1819,큰개수염,Eriocaulon taquetii,Eriocaulaceae,,보통,미납품
1820_큰개현삼.png,1820,큰개현삼,Scrophularia kakudensis,Scrophulariaceae,7~9월,흔함,미납품
1821_큰고추풀.png,1821,큰고추풀,Gratiola japonica,Scrophulariaceae,,보통,미납품
1822_큰괭이밥.png,1822,큰괭이밥,Oxalis obtriangulata,Oxalidaceae,4~5월,흔함,미납품
1823_큰괴불주머니.png,1823,큰괴불주머니,Corydalis gigantea,Fumariaceae,,귀함,미납품
1824_큰구슬붕이.png,1824,큰구슬붕이,Gentiana zollingeri,Gentianaceae,4~5월,흔함,미납품
1825_큰꼭두서니.png,1825,큰꼭두서니,Rubia chinensis,Rubiaceae,5~9월,흔함,미납품
1826_큰꽃땅비싸리.png,1826,큰꽃땅비싸리,Indigofera grandiflora,Fabaceae,,귀함,미납품
1827_큰꽃장대.png,1827,큰꽃장대,Dontostemon hispidus,Brassicaceae,,귀함,미납품
1828_큰꿩의비름.png,1828,큰꿩의비름,Hylotelephium spectabile,Crassulaceae,5~10월,보통,미납품
1829_큰낭아초.png,1829,큰낭아초,Indigofera bungeana,Fabaceae,6~10월,흔함,미납품
1830_큰네잎갈퀴.png,1830,큰네잎갈퀴,Vicia ramuliflora,Fabaceae,,보통,미납품
1831_큰다닥냉이.png,1831,큰다닥냉이,Lepidium sativum,Brassicaceae,,귀함,미납품
1832_큰달맞이꽃.png,1832,큰달맞이꽃,Oenothera glazioviana,Onagraceae,6~8월,보통,미납품
1833_큰닭의덩굴.png,1833,큰닭의덩굴,Fallopia dentatoalata,Polygonaceae,8~10월,흔함,미납품
1834_큰도꼬마리.png,1834,큰도꼬마리,Xanthium orientale,Asteraceae,9~10월,흔함,미납품
1835_큰도둑놈의갈고리.png,1835,큰도둑놈의갈고리,Hylodesmum oldhamii,Fabaceae,7~9월,흔함,미납품
1836_큰두루미꽃.png,1836,큰두루미꽃,Maianthemum dilatatum,Liliaceae,5~8월,흔함,미납품
1837_큰등갈퀴.png,1837,큰등갈퀴,Vicia pseudo-orobus,Fabaceae,,보통,미납품
1838_큰망초.png,1838,큰망초,Erigeron sumatrensis,Asteraceae,7~9월,흔함,미납품
1839_큰매화노루발.png,1839,큰매화노루발,Chimaphila umbellata,Pyrolaceae,,귀함,미납품
1840_큰메꽃.png,1840,큰메꽃,Calystegia sepium,Convolvulaceae,5~8월,보통,미납품
1841_큰물칭개나물.png,1841,큰물칭개나물,Veronica anagallis-aquatica,Scrophulariaceae,4~6월,보통,미납품
1842_큰바늘꽃.png,1842,큰바늘꽃,Epilobium hirsutum,Onagraceae,,보통,미납품
1843_큰방가지똥.png,1843,큰방가지똥,Sonchus asper,Asteraceae,4~6월,흔함,미납품
1844_큰방울새란.png,1844,큰방울새란,Pogonia japonica,Orchidaceae,,보통,미납품
1845_큰백령풀.png,1845,큰백령풀,Diodia virginiana,Rubiaceae,,귀함,미납품
